ID,일자,토크 수,댓글 수,조회 수,공유 수,좋아요 수
ID_044,2021-01-12,12,11,32572,0,52
ID_044,2021-01-13,15,11,39132,0,62
ID_044,2021-01-14,19,17,49256,0,77
ID_044,2021-01-15,22,18,60795,0,93
ID_044,2021-01-21,23,20,64726,0,103
ID_044,2021-12-22,24,20,64727,0,103
ID_046,2021-01-27,3,1,12641,1,23
ID_046,2021-01-29,4,1,12649,1,24
ID_046,2021-01-31,5,9,16400,1,29
ID_046,2021-02-04,8,13,16870,1,29
ID_046,2021-02-09,9,24,17023,1,29
ID_046,2021-02-11,10,28,17569,1,33
ID_046,2021-02-15,15,32,31406,2,57
ID_046,2021-02-16,16,35,35334,9,65
ID_046,2021-02-22,17,42,39336,9,75
ID_046,2021-02-23,19,47,46993,10,98
ID_046,2021-02-24,21,48,50802,10,110
ID_046,2021-02-25,22,48,54825,11,120
ID_046,2021-02-26,23,51,65854,16,135
ID_046,2021-02-28,24,57,69697,16,145
ID_046,2021-03-01,26,60,73720,16,156
ID_046,2021-03-02,31,69,86811,27,177
ID_046,2021-03-03,33,70,90883,31,186
ID_046,2021-03-04,35,70,90899,31,186
ID_046,2021-03-07,36,70,90905,31,186
ID_046,2021-03-09,37,73,92862,31,187
ID_046,2021-03-10,38,75,96124,31,187
ID_046,2021-03-11,39,82,100253,31,192
ID_046,2021-03-23,40,84,101903,32,193
ID_046,2021-05-31,46,84,101909,32,193
ID_046,2021-10-03,47,84,101911,32,193
ID_047,2021-02-10,2,0,9085,4,6
ID_047,2021-02-11,3,0,9174,4,6
ID_047,2021-02-15,4,3,9905,4,9
ID_047,2021-02-16,5,9,16974,4,24
ID_047,2021-02-17,6,9,16977,4,24
ID_047,2021-02-19,8,11,23865,4,35
ID_047,2021-02-22,10,11,27116,4,38
ID_047,2021-02-26,11,13,31177,4,50
ID_047,2021-03-02,12,16,36593,9,61
ID_047,2021-03-03,15,18,38366,9,63
ID_047,2021-03-04,16,20,38379,9,63
ID_047,2021-03-05,17,28,43192,14,78
ID_047,2021-03-06,19,28,43194,14,78
ID_047,2021-03-08,22,41,43228,14,78
ID_047,2021-03-09,23,48,47840,20,95
ID_047,2021-03-10,26,51,56221,21,112
ID_047,2021-03-11,27,54,56242,21,112
ID_047,2021-03-13,28,66,61317,26,140
ID_047,2021-03-15,32,66,61321,26,140
ID_047,2021-03-19,34,72,66725,26,145
ID_047,2021-03-22,35,73,68436,26,145
ID_047,2021-03-29,36,73,71713,26,150
ID_047,2021-03-30,37,75,73331,26,150
ID_047,2021-04-05,42,83,77959,26,154
ID_047,2021-04-06,43,84,79481,26,154
ID_047,2021-04-07,44,85,81165,26,154
ID_047,2021-04-12,46,86,86124,27,160
ID_047,2022-01-17,47,86,87681,27,166
ID_047,2022-04-20,48,86,87697,27,167
ID_047,2022-08-24,49,87,88731,28,171
ID_048,2021-02-22,1,6,1839,0,5
ID_048,2021-02-23,2,6,4917,1,12
ID_048,2021-02-24,6,14,17315,3,52
ID_048,2021-02-25,10,18,17797,3,54
ID_048,2021-02-26,16,24,18055,3,54
ID_048,2021-03-04,18,29,18083,3,56
ID_048,2021-03-05,19,30,18091,3,56
ID_048,2021-03-07,20,33,18103,3,56
ID_048,2021-03-11,21,33,18183,3,56
ID_048,2021-03-13,22,34,18191,3,56
ID_048,2021-03-15,23,34,18192,3,56
ID_048,2021-03-16,24,35,19489,3,56
ID_048,2021-03-29,27,38,23676,3,57
ID_048,2021-04-04,28,39,25263,3,58
ID_048,2021-04-07,31,40,29352,3,64
ID_048,2021-04-08,33,42,30902,3,64
ID_048,2021-04-14,37,51,40211,3,81
ID_048,2021-04-16,38,52,41652,3,82
ID_048,2021-04-21,39,53,43047,3,82
ID_048,2021-04-22,41,55,45707,3,82
ID_048,2021-04-26,42,61,48598,4,83
ID_049,2021-03-05,2,2,12021,10,14
ID_049,2021-03-07,3,3,14714,10,20
ID_049,2021-03-08,11,13,31310,29,46
ID_049,2021-03-09,16,15,31325,29,46
ID_049,2021-03-10,23,23,31396,29,46
ID_049,2021-03-11,26,28,54136,37,82
ID_049,2021-03-12,33,32,61674,37,93
ID_049,2021-03-13,34,33,61681,37,94
ID_049,2021-03-14,36,35,61694,37,96
ID_049,2021-03-15,38,44,68488,40,116
ID_049,2021-03-16,39,45,71044,40,118
ID_049,2021-03-17,44,50,81312,40,123
ID_049,2021-03-18,46,59,84731,42,126
ID_049,2021-03-19,48,60,87314,42,127
ID_049,2021-03-20,49,60,87320,42,127
ID_049,2021-03-21,52,62,92911,42,129
ID_049,2021-03-22,54,64,95890,43,130
ID_049,2021-03-23,55,65,102066,44,145
ID_049,2021-03-24,57,66,103814,44,149
ID_049,2021-03-25,60,68,112783,52,162
ID_049,2021-03-26,62,69,115565,52,162
ID_049,2021-03-29,63,70,118359,53,165
ID_049,2021-03-31,66,74,124837,53,168
ID_049,2021-04-05,67,75,127479,53,168
ID_049,2021-04-22,68,76,129961,53,168
ID_050,2021-03-29,1,0,1,0,0
ID_050,2021-04-01,6,3,10214,3,19
ID_050,2021-04-02,8,4,11465,3,19
ID_050,2021-04-07,9,5,12682,3,19
ID_050,2021-04-09,10,5,12686,3,19
ID_050,2021-04-10,11,9,13993,3,19
ID_050,2021-04-14,12,9,15108,3,20
ID_050,2021-04-20,13,10,16335,3,20
ID_050,2021-04-24,14,12,18595,3,20
ID_050,2021-04-26,15,13,20191,3,20
ID_050,2021-04-29,17,15,23417,3,20
ID_050,2021-04-30,19,16,25275,3,20
ID_050,2021-05-04,20,17,27253,3,20
ID_050,2021-05-05,21,18,29370,3,20
ID_050,2021-05-07,22,19,31178,3,20
ID_050,2021-05-21,23,20,32934,3,20
ID_050,2021-05-26,24,20,32935,3,20
ID_050,2021-05-27,25,22,34851,3,20
ID_050,2021-06-06,27,22,34870,3,20
ID_051,2021-03-29,2,21,16495,2,12
ID_051,2021-04-05,5,21,25525,6,30
ID_051,2021-04-07,9,24,39630,17,62
ID_051,2021-04-10,10,30,45149,24,78
ID_051,2021-04-13,12,37,50576,25,92
ID_051,2021-04-14,14,41,52308,25,92
ID_051,2021-04-15,15,42,53286,25,93
ID_051,2021-04-19,17,44,54181,25,93
ID_051,2021-04-20,19,49,59609,26,98
ID_051,2021-04-21,21,51,64012,27,98
ID_051,2021-04-23,24,57,66598,27,98
ID_051,2021-04-24,26,59,67491,27,98
ID_051,2021-04-26,28,64,69188,27,98
ID_051,2021-04-27,29,64,69190,27,98
ID_051,2021-04-28,30,65,70096,27,98
ID_051,2021-05-01,32,67,71000,28,98
ID_051,2021-05-02,33,68,71850,28,98
ID_051,2021-05-03,35,71,73764,28,98
ID_051,2021-05-05,36,72,74594,28,98
ID_051,2021-05-06,37,73,75497,28,98
ID_051,2021-05-07,38,74,76622,28,98
ID_051,2021-05-10,42,75,77472,28,98
ID_051,2021-05-14,43,76,78426,28,98
ID_051,2021-05-16,44,77,82084,29,107
ID_051,2021-05-17,46,78,82969,29,107
ID_051,2021-05-18,47,79,84086,29,107
ID_051,2021-05-20,48,80,85049,29,107
ID_051,2021-05-22,49,81,86055,29,107
ID_051,2021-05-23,51,88,88767,30,111
ID_051,2021-05-24,58,92,99957,32,125
ID_051,2021-05-26,59,93,103162,34,129
ID_051,2021-05-28,60,93,104635,34,130
ID_051,2021-05-30,61,94,105872,34,130
ID_051,2021-05-31,66,95,108566,34,132
ID_051,2021-06-01,68,100,111141,34,132
ID_051,2021-06-13,69,100,111144,34,132
ID_051,2021-06-15,70,100,113732,34,137
ID_051,2021-06-23,72,101,115291,34,138
ID_051,2021-07-08,73,101,115292,34,138
ID_051,2021-08-17,74,101,115318,34,138
ID_051,2021-09-08,75,101,116451,34,138
ID_051,2022-02-09,76,102,118406,35,144
ID_051,2022-04-05,77,104,120081,35,152
ID_051,2022-05-13,78,104,120083,35,152
ID_051,2022-05-18,79,104,120113,35,152
ID_051,2022-05-26,80,104,120121,35,152
ID_051,2022-07-19,81,104,121121,35,154
ID_051,2022-08-29,82,104,121972,35,160
ID_051,2022-08-31,83,105,122919,35,166
ID_051,2022-12-02,84,105,123781,35,171
ID_051,2023-03-31,85,105,123790,35,171
ID_051,2023-06-09,86,105,124189,35,171
ID_051,2023-06-12,87,105,124548,35,171
ID_053,2021-04-15,2,0,2723,0,0
ID_053,2021-04-17,3,3,7269,1,27
ID_053,2021-04-19,4,4,8901,1,30
ID_053,2021-04-22,5,4,8902,1,30
ID_053,2021-04-26,7,6,11529,1,30
ID_053,2021-05-03,8,6,11530,1,30
ID_053,2021-05-06,9,8,12753,1,30
ID_053,2021-05-10,10,10,14121,1,30
ID_053,2021-05-11,11,10,14123,1,30
ID_053,2021-05-12,12,11,15276,1,30
ID_053,2021-05-14,13,11,17725,1,30
ID_053,2021-05-15,14,12,18902,1,30
ID_053,2021-05-18,15,14,18942,1,30
ID_053,2021-05-25,16,16,20870,1,30
ID_053,2021-12-01,17,17,21559,1,30
ID_053,2022-05-10,18,17,23033,1,43
ID_053,2023-03-21,19,17,23044,1,43
ID_053,2023-08-23,20,17,23258,1,45
ID_052,2021-03-31,1,1,1143,6,6
ID_052,2021-04-01,2,2,2050,6,8
ID_052,2021-04-02,5,4,19810,19,37
ID_052,2021-04-04,7,7,25630,31,51
ID_052,2021-04-05,8,7,25631,31,51
ID_052,2021-04-07,13,12,28868,31,61
ID_052,2021-04-08,14,14,29693,31,64
ID_052,2021-04-09,16,15,34483,31,71
ID_052,2021-04-11,17,17,35387,33,74
ID_052,2021-04-12,20,20,37804,33,77
ID_052,2021-04-13,21,21,38616,33,78
ID_052,2021-04-14,25,24,40796,33,78
ID_052,2021-04-16,27,26,42315,33,78
ID_052,2021-04-22,28,27,43183,33,78
ID_052,2021-04-23,30,32,48035,34,87
ID_052,2021-04-24,31,36,48747,34,87
ID_052,2021-04-26,32,37,53449,65,101
ID_052,2021-04-27,33,38,54109,65,102
ID_052,2021-04-28,34,39,54811,65,102
ID_052,2021-04-29,35,39,54812,65,102
ID_052,2021-04-30,38,43,56537,67,102
ID_052,2021-05-05,40,45,57715,67,102
ID_052,2021-05-08,41,46,58296,67,102
ID_052,2021-05-09,42,48,58910,67,102
ID_052,2021-05-11,43,50,59532,67,102
ID_052,2021-05-12,46,58,61393,67,102
ID_052,2021-05-13,47,60,62030,69,102
ID_052,2021-05-14,50,64,63947,72,102
ID_052,2021-05-17,52,69,65328,72,102
ID_052,2021-05-18,54,70,65970,72,102
ID_052,2021-05-23,55,71,66569,72,102
ID_052,2021-05-24,57,74,67809,72,102
ID_052,2021-05-25,59,76,69104,72,102
ID_052,2021-05-26,62,81,73801,76,110
ID_052,2021-05-27,68,88,79580,79,112
ID_052,2021-05-28,71,93,81672,79,113
ID_052,2021-05-30,73,95,83109,79,113
ID_052,2021-05-31,75,97,83980,79,113
ID_052,2021-06-01,76,98,84801,79,113
ID_052,2021-06-02,78,100,86274,79,113
ID_052,2021-06-03,79,102,87028,79,113
ID_052,2021-06-04,81,103,87817,79,113
ID_052,2021-06-05,83,106,89453,79,113
ID_052,2021-06-06,84,108,90233,79,113
ID_052,2021-06-07,90,120,94194,80,114
ID_052,2021-06-08,105,142,105494,86,119
ID_052,2021-06-09,107,143,108067,86,119
ID_052,2021-06-10,109,146,112263,91,128
ID_052,2021-06-11,110,147,117224,91,136
ID_052,2021-06-12,113,151,119270,91,136
ID_052,2021-06-13,118,159,124223,94,143
ID_052,2021-06-14,120,161,126774,94,146
ID_052,2021-06-15,121,162,127574,94,146
ID_052,2021-06-17,122,166,130079,97,153
ID_052,2021-06-18,123,166,130081,97,153
ID_052,2021-06-20,125,168,130908,97,154
ID_052,2021-06-21,127,177,135242,99,172
ID_052,2021-06-24,129,180,138560,99,173
ID_052,2021-06-26,130,180,138562,99,173
ID_052,2021-06-28,133,185,141283,99,173
ID_052,2021-06-29,135,187,145251,99,183
ID_052,2021-07-01,137,189,147231,99,183
ID_052,2021-07-02,139,192,150808,100,191
ID_052,2021-07-07,141,194,152911,100,193
ID_052,2021-07-08,143,201,156353,100,201
ID_052,2021-07-09,145,206,159998,101,201
ID_052,2021-07-12,148,209,163528,101,202
ID_052,2021-07-23,150,209,167393,101,202
ID_052,2021-07-29,151,210,168617,101,202
ID_052,2021-08-12,152,210,168676,101,202
ID_052,2021-08-30,153,211,169754,101,202
ID_052,2021-09-03,154,212,170745,101,203
ID_052,2021-09-30,155,212,171674,101,203
ID_052,2021-11-17,156,212,172459,101,203
ID_052,2021-11-20,157,212,172981,106,210
ID_052,2022-05-20,158,212,174608,106,219
ID_052,2022-06-21,159,212,175780,111,229
ID_054,2021-04-20,3,2,2726,1,2
ID_054,2021-04-21,5,4,4032,1,4
ID_054,2021-04-23,8,11,4786,1,4
ID_054,2021-04-26,9,11,4787,1,4
ID_054,2021-04-27,10,15,4788,1,5
ID_054,2021-04-28,12,16,7855,1,5
ID_054,2021-04-29,16,18,7862,1,5
ID_054,2021-05-01,17,19,8512,2,5
ID_054,2021-05-03,19,21,10534,2,5
ID_054,2021-05-05,20,22,11204,2,5
ID_054,2021-05-09,22,25,12494,2,5
ID_054,2021-05-11,25,29,14416,2,5
ID_054,2021-05-13,26,30,15317,2,6
ID_054,2021-05-17,28,33,16948,2,6
ID_054,2021-05-20,29,39,18267,2,6
ID_054,2021-05-22,31,42,19948,2,6
ID_054,2021-05-24,32,45,20783,2,6
ID_054,2021-05-26,35,47,24448,2,6
ID_054,2021-06-07,36,49,25760,2,6
ID_054,2021-06-18,37,49,27239,2,13
ID_056,2021-04-28,1,1,31,0,0
ID_056,2021-05-06,2,1,2480,2,0
ID_056,2021-05-07,3,2,3536,2,0
ID_056,2021-05-11,4,3,6714,5,13
ID_056,2021-05-24,5,3,6716,5,13
ID_056,2021-05-30,6,4,7451,5,13
ID_056,2021-06-02,7,5,8277,5,13
ID_056,2021-06-12,9,7,9973,5,13
ID_056,2021-06-16,11,9,12748,5,13
ID_056,2021-06-21,12,15,13840,5,13
ID_056,2021-06-23,13,17,15232,5,13
ID_056,2021-06-24,15,18,17886,5,13
ID_056,2021-06-25,16,20,19212,5,14
ID_056,2021-06-26,17,21,20211,5,14
ID_056,2021-06-28,19,27,22228,5,14
ID_056,2021-07-01,21,32,25423,6,21
ID_056,2021-07-15,23,35,27763,6,21
ID_056,2021-07-17,24,37,28738,6,22
ID_056,2021-07-31,25,37,29725,6,24
ID_056,2021-09-30,27,37,30966,6,25
ID_056,2021-10-14,28,37,32142,6,26
ID_056,2023-07-04,30,38,32162,6,26
ID_056,2023-09-15,31,38,32164,6,26
ID_055,2021-05-03,1,0,2908,0,0
ID_055,2021-05-04,2,0,6963,0,0
ID_055,2021-05-10,5,4,16415,0,16
ID_055,2021-05-11,7,5,17691,0,17
ID_055,2021-05-13,8,5,17714,0,17
ID_055,2021-05-17,9,6,17724,0,17
ID_055,2021-05-20,10,9,19257,0,17
ID_055,2021-05-24,13,14,24161,1,19
ID_055,2021-05-26,14,15,25240,1,19
ID_055,2021-05-27,17,19,30681,4,28
ID_055,2021-05-28,19,27,35201,6,32
ID_055,2021-05-31,22,27,35285,6,32
ID_055,2021-06-03,23,27,35290,6,32
ID_055,2021-06-09,24,29,38024,10,40
ID_055,2021-06-12,25,29,38025,10,40
ID_055,2021-06-15,26,33,39427,11,40
ID_055,2021-06-17,27,34,40689,11,40
ID_055,2021-06-23,29,34,42911,11,40
ID_055,2021-06-24,30,34,43016,11,50
ID_055,2021-06-25,31,37,44750,12,50
ID_055,2021-06-28,34,46,48531,12,50
ID_055,2021-06-30,35,48,49761,12,50
ID_055,2021-07-01,36,49,50984,12,50
ID_055,2021-07-07,37,49,53000,12,54
ID_055,2021-09-25,38,50,54090,12,55
ID_055,2021-10-04,39,50,55059,12,55
ID_055,2021-11-24,40,50,57341,12,61
ID_055,2022-08-05,41,50,57356,12,61
ID_057,2021-05-17,1,0,2226,0,2
ID_057,2021-05-28,2,2,5477,3,12
ID_057,2021-06-03,4,2,5481,3,12
ID_057,2021-06-04,5,2,5485,3,12
ID_057,2021-06-14,6,3,7665,4,19
ID_057,2021-06-15,7,5,8316,4,19
ID_057,2021-06-24,8,5,9911,4,19
ID_057,2021-07-02,9,5,11525,4,20
ID_057,2021-07-12,11,9,14449,4,23
ID_058,2021-05-31,3,6,8412,3,15
ID_058,2021-06-08,4,6,8413,3,15
ID_058,2021-06-10,5,6,8414,3,15
ID_058,2021-06-14,6,7,10105,4,20
ID_058,2021-06-18,8,9,13688,4,26
ID_058,2021-06-24,9,9,15468,4,26
ID_058,2021-07-07,10,10,17537,6,30
ID_058,2021-07-10,11,11,19729,7,35
ID_058,2021-07-15,13,12,22476,7,36
ID_058,2021-07-22,14,13,23447,7,37
ID_058,2021-07-29,15,13,25314,7,37
ID_058,2021-07-31,16,15,26278,7,38
ID_058,2021-08-05,17,16,28472,7,43
ID_058,2021-10-28,19,16,29211,7,43
ID_058,2021-11-02,20,16,29213,7,43
ID_058,2022-04-21,21,18,30416,7,53
ID_059,2021-06-03,2,1,3849,0,1
ID_059,2021-06-04,3,2,4196,0,1
ID_059,2021-06-07,5,6,12566,0,13
ID_059,2021-06-08,6,6,15869,0,19
ID_059,2021-06-14,7,8,16869,0,19
ID_059,2021-06-15,8,9,17718,0,19
ID_059,2021-06-17,9,11,18605,0,19
ID_059,2021-06-18,10,13,19477,0,19
ID_059,2021-06-21,11,13,19480,1,19
ID_059,2021-06-22,14,15,21355,1,19
ID_059,2021-06-24,15,15,23519,1,19
ID_059,2021-06-25,16,16,24332,1,20
ID_059,2021-06-26,17,17,25232,1,20
ID_059,2021-06-29,20,17,28097,1,33
ID_059,2021-06-30,21,21,29179,1,33
ID_059,2021-07-01,22,22,30011,1,33
ID_059,2021-07-02,23,25,32930,4,44
ID_059,2021-07-03,26,28,35251,4,44
ID_059,2021-07-05,27,31,36103,4,44
ID_059,2021-07-06,28,32,36995,4,44
ID_059,2021-07-08,30,33,38857,4,48
ID_059,2021-07-09,31,34,39766,4,48
ID_059,2021-07-10,33,35,40675,4,48
ID_059,2021-07-11,34,38,41036,4,52
ID_059,2021-07-13,37,40,41929,4,55
ID_059,2021-07-14,40,43,44402,4,56
ID_059,2021-07-16,41,44,45212,4,56
ID_059,2021-07-17,42,44,45219,4,56
ID_059,2021-07-18,43,45,46038,4,57
ID_059,2021-07-19,44,45,47496,4,57
ID_059,2021-07-20,46,48,49113,4,57
ID_059,2021-07-23,51,56,53618,4,57
ID_059,2021-07-25,53,58,56138,4,57
ID_059,2021-07-26,55,61,58231,4,59
ID_059,2021-07-28,56,62,59267,4,59
ID_059,2021-07-29,57,63,60336,4,59
ID_059,2021-08-02,58,65,61511,4,59
ID_059,2021-08-06,59,65,63177,5,61
ID_059,2021-08-10,60,66,64230,5,61
ID_059,2021-08-12,61,67,65212,5,61
ID_059,2022-05-15,62,67,66400,5,70
ID_059,2023-01-05,63,67,66906,5,71
ID_061,2021-06-15,1,0,2094,0,0
ID_061,2021-06-21,4,0,5040,6,6
ID_061,2021-06-23,5,0,5046,6,6
ID_061,2021-06-24,6,0,7346,6,8
ID_061,2021-06-25,7,1,8486,7,11
ID_061,2021-06-26,8,3,11405,9,17
ID_061,2021-06-27,9,4,12438,9,18
ID_061,2021-06-28,10,4,15935,12,25
ID_061,2021-06-30,11,10,19275,16,44
ID_061,2021-07-01,12,11,20434,16,45
ID_061,2021-07-05,14,12,21561,16,46
ID_061,2021-07-06,15,14,22639,16,50
ID_061,2021-07-09,16,15,23973,16,54
ID_061,2021-07-20,17,17,25165,16,54
ID_061,2021-07-22,18,18,26454,16,54
ID_061,2021-07-29,19,20,27675,16,61
ID_061,2021-08-02,20,24,28905,16,61
ID_061,2021-08-03,21,28,30400,16,61
ID_061,2021-08-08,22,29,31436,16,61
ID_061,2021-08-09,23,31,32460,16,61
ID_061,2021-08-16,25,31,34359,16,61
ID_061,2021-08-17,28,35,37992,16,61
ID_061,2021-08-18,29,37,38886,16,61
ID_061,2021-08-25,30,39,40432,16,61
ID_061,2021-09-28,31,39,40433,16,62
ID_060,2021-06-10,1,1,1905,0,0
ID_060,2021-06-11,2,1,4656,0,0
ID_060,2021-06-12,3,3,6117,0,3
ID_060,2021-06-15,5,8,8306,0,4
ID_060,2021-06-17,19,13,9989,0,4
ID_060,2021-06-18,22,18,12894,2,4
ID_060,2021-06-22,23,20,14228,3,4
ID_060,2021-06-23,27,26,17305,3,4
ID_060,2021-06-24,29,28,20671,3,6
ID_060,2021-06-26,30,35,22135,3,12
ID_060,2021-06-28,31,36,22861,3,12
ID_060,2021-06-29,34,43,26408,3,12
ID_060,2021-07-01,35,45,27245,3,13
ID_060,2021-07-02,37,46,28000,3,13
ID_060,2021-07-04,38,49,32738,14,44
ID_060,2021-07-06,39,49,33671,14,44
ID_060,2021-07-08,44,52,36390,14,50
ID_060,2021-07-09,45,64,40719,18,52
ID_060,2021-07-10,47,65,41711,18,52
ID_060,2021-07-12,49,72,43574,19,54
ID_060,2021-07-16,50,73,43576,19,54
ID_060,2021-07-19,52,78,44451,19,54
ID_060,2021-07-22,54,82,45717,19,54
ID_060,2021-07-23,55,83,46460,19,54
ID_060,2021-07-26,56,84,47477,19,54
ID_060,2021-07-27,58,85,47493,19,54
ID_060,2021-07-28,62,101,61155,31,100
ID_060,2021-07-29,64,103,63458,31,100
ID_060,2021-07-30,67,110,68970,34,121
ID_060,2021-07-31,68,112,70215,34,121
ID_060,2021-08-02,70,119,72712,34,121
ID_060,2021-08-03,72,121,74924,34,121
ID_060,2021-08-04,73,122,75919,34,121
ID_060,2021-08-13,74,124,77724,34,123
ID_060,2021-08-16,75,125,79347,34,123
ID_060,2021-11-11,76,125,79400,34,123
ID_060,2021-12-06,77,126,80117,34,123
ID_062,2021-06-21,1,0,3112,0,2
ID_062,2021-06-24,3,0,3128,0,2
ID_062,2021-06-28,9,7,9231,0,4
ID_062,2021-06-29,11,14,11387,0,6
ID_062,2021-07-01,13,17,16601,0,16
ID_062,2021-07-02,15,20,18509,0,17
ID_062,2021-07-03,17,25,21350,0,28
ID_062,2021-07-04,20,46,23451,0,30
ID_062,2021-07-05,21,47,24399,0,30
ID_062,2021-07-06,22,49,25304,0,30
ID_062,2021-07-07,24,56,28880,0,36
ID_062,2021-07-08,28,60,36746,3,55
ID_062,2021-07-09,32,67,42699,6,71
ID_062,2021-07-10,33,68,43663,6,71
ID_062,2021-07-11,35,79,46902,6,83
ID_062,2021-07-12,37,88,50821,6,90
ID_062,2021-07-13,46,109,61096,6,106
ID_062,2021-07-14,48,111,62099,6,107
ID_062,2021-07-15,51,115,66989,11,122
ID_062,2021-07-16,54,121,68409,11,130
ID_062,2021-07-17,56,133,72080,11,144
ID_062,2021-07-18,57,133,72081,11,144
ID_062,2021-07-19,62,139,75155,11,154
ID_062,2021-07-20,65,161,82434,16,166
ID_062,2021-07-21,66,162,85331,20,171
ID_062,2021-07-22,70,188,90836,26,193
ID_062,2021-07-23,73,191,94450,26,198
ID_062,2021-07-24,74,194,96900,26,206
ID_062,2021-07-25,76,199,97973,27,208
ID_062,2021-07-26,84,222,109776,27,242
ID_062,2021-07-29,86,230,113496,29,260
ID_062,2021-07-30,87,230,116083,29,265
ID_062,2021-07-31,88,236,119040,33,276
ID_062,2021-08-02,92,249,123572,33,277
ID_062,2021-08-03,96,259,130305,33,284
ID_062,2021-08-04,98,265,132474,33,286
ID_062,2021-08-05,101,269,136032,33,286
ID_062,2021-08-06,104,273,139153,33,286
ID_062,2021-08-24,105,281,140919,33,286
ID_062,2022-09-19,106,282,141794,34,289
ID_063,2021-06-23,2,5,3761,0,0
ID_063,2021-06-24,3,9,6973,0,0
ID_063,2021-06-29,4,9,10022,5,10
ID_063,2021-07-01,5,11,10974,5,11
ID_063,2021-07-06,6,13,11911,5,12
ID_063,2021-07-08,7,17,12821,5,13
ID_063,2021-07-09,8,17,12867,5,13
ID_063,2021-07-14,9,18,13648,5,14
ID_063,2021-07-15,10,20,14406,5,15
ID_063,2021-07-19,12,22,16020,5,20
ID_063,2021-07-20,15,24,18733,5,30
ID_063,2021-07-21,16,26,21108,5,30
ID_063,2021-07-28,17,28,21879,5,32
ID_063,2021-07-30,19,29,22547,5,32
ID_063,2021-07-31,20,29,25363,5,38
ID_063,2021-08-03,21,30,26097,5,38
ID_063,2021-08-05,22,32,26716,5,38
ID_063,2021-08-06,25,35,28639,5,38
ID_063,2021-08-07,26,36,29452,5,38
ID_063,2021-08-08,28,37,30177,5,38
ID_063,2021-08-09,31,42,33617,5,38
ID_063,2021-08-10,35,47,37631,5,38
ID_063,2021-08-11,36,48,38688,5,38
ID_063,2021-08-12,38,50,40668,5,38
ID_063,2021-08-19,39,51,42415,7,43
ID_063,2021-08-27,40,53,43314,9,43
ID_063,2023-07-18,41,54,43321,9,43
ID_065,2021-07-18,1,0,2202,4,1
ID_065,2021-07-28,2,3,4556,4,7
ID_065,2021-07-29,3,5,7293,4,19
ID_065,2021-07-30,5,6,12063,4,29
ID_065,2021-07-31,6,7,12780,4,30
ID_065,2021-08-01,8,11,14230,4,31
ID_065,2021-08-02,9,13,14962,4,31
ID_065,2021-08-03,11,16,16272,5,31
ID_065,2021-08-04,12,17,17056,5,31
ID_065,2021-08-05,13,19,17773,5,31
ID_065,2021-08-08,14,20,18466,6,31
ID_065,2021-08-09,15,22,19176,6,31
ID_065,2021-08-10,16,22,20918,7,31
ID_065,2021-08-11,17,23,21389,7,31
ID_065,2021-08-12,19,26,22488,7,31
ID_065,2021-08-16,20,26,22522,7,31
ID_065,2021-08-18,22,27,23836,7,31
ID_065,2021-08-19,23,27,24760,7,31
ID_065,2021-08-20,24,30,25720,7,31
ID_065,2021-08-22,26,32,27618,7,31
ID_065,2021-08-23,27,32,29136,7,31
ID_065,2021-08-24,30,34,32147,7,31
ID_065,2021-08-25,31,35,33187,7,31
ID_065,2021-08-26,34,38,36718,9,33
ID_065,2021-09-01,35,43,38292,16,38
ID_066,2021-08-02,4,7,5522,1,14
ID_066,2021-08-03,8,21,14966,3,40
ID_066,2021-08-07,9,22,15714,3,40
ID_066,2021-08-08,10,22,18472,3,48
ID_066,2021-08-13,12,23,19532,3,49
ID_066,2021-08-17,16,23,25261,3,50
ID_066,2021-08-18,17,24,27094,4,53
ID_066,2021-08-19,18,24,27095,4,53
ID_066,2021-08-23,19,27,27895,4,53
ID_066,2021-08-25,21,28,30699,4,65
ID_066,2021-08-26,23,33,33715,7,71
ID_066,2021-08-31,24,35,34536,7,71
ID_066,2021-09-03,25,35,36001,7,72
ID_066,2021-09-05,26,36,36526,7,73
ID_066,2021-09-06,27,37,37196,7,73
ID_066,2021-09-07,29,39,40023,10,76
ID_066,2021-09-10,31,42,41611,10,76
ID_066,2021-09-13,32,43,42464,10,76
ID_066,2021-09-17,33,43,43563,10,76
ID_066,2021-09-21,34,44,44486,10,76
ID_066,2021-09-22,35,48,45745,10,76
ID_066,2021-09-25,36,51,48044,10,84
ID_066,2021-09-28,37,52,48871,10,84
ID_066,2021-09-29,39,53,49605,10,84
ID_066,2021-09-30,41,55,51262,10,84
ID_066,2021-10-01,43,55,51264,10,84
ID_066,2021-10-08,44,55,52451,10,84
ID_066,2021-10-15,45,55,53517,11,84
ID_066,2021-10-16,46,55,53521,11,84
ID_066,2021-10-18,48,56,57202,13,92
ID_066,2021-10-19,49,57,58033,13,92
ID_066,2021-10-20,50,57,59329,14,93
ID_066,2021-10-22,51,57,60726,15,94
ID_066,2021-10-24,52,58,61616,15,94
ID_066,2021-10-25,54,61,63485,15,97
ID_066,2021-10-30,55,61,63558,19,99
ID_066,2021-11-12,56,61,65053,19,102
ID_066,2021-11-16,57,61,65101,19,103
ID_066,2021-11-19,59,63,65997,20,104
ID_066,2021-11-23,61,63,66117,20,106
ID_066,2021-11-24,62,64,67128,21,109
