ID,일자,코드 공유 수,댓글 수,조회 수,공유 수,다운로드 수,좋아요 수
ID_083,2022-04-03,42,30,67454,86,554,334
ID_083,2022-04-04,44,30,69814,86,567,342
ID_083,2022-05-31,45,30,71526,86,585,351
ID_087,2022-01-03,1,15,7096,1,294,15
ID_087,2022-01-10,2,29,14097,2,778,30
ID_087,2022-01-12,3,29,14098,2,778,30
ID_087,2022-01-13,4,47,18969,2,900,81
ID_087,2022-01-14,6,47,18971,2,900,81
ID_087,2022-01-15,9,51,24257,2,918,120
ID_087,2022-01-16,11,62,28943,3,992,188
ID_087,2022-01-17,27,80,34485,15,1141,252
ID_087,2022-01-25,28,80,36372,15,1145,265
ID_087,2022-01-27,31,81,36381,15,1145,267
ID_087,2022-01-28,36,98,40707,20,1210,298
ID_087,2022-01-30,37,98,41888,20,1225,312
ID_087,2022-01-31,38,98,43601,23,1233,329
ID_087,2022-02-02,40,107,45701,26,1244,358
ID_087,2022-02-04,42,121,51254,27,1332,393
ID_087,2022-02-05,43,128,53265,30,1346,411
ID_087,2022-02-06,44,128,55939,31,1359,425
ID_087,2022-02-07,45,132,58096,32,1377,437
ID_087,2022-02-08,52,136,72397,37,1634,493
ID_087,2022-02-11,53,136,72744,38,1634,498
ID_088,2022-01-26,1,2,6472,0,264,21
ID_088,2022-01-29,2,2,9806,0,290,59
ID_088,2022-02-04,4,3,15156,0,362,89
ID_088,2022-02-06,5,9,19457,0,408,106
ID_088,2022-02-07,7,16,30404,2,469,134
ID_088,2022-02-12,8,31,38190,4,631,178
ID_088,2022-02-28,12,35,40738,4,642,220
ID_088,2022-03-01,22,65,58295,7,753,379
ID_088,2022-03-02,23,65,59927,7,753,389
ID_088,2022-03-03,26,65,64295,7,763,426
ID_088,2022-03-04,42,89,85000,21,896,638
ID_089,2022-03-04,4,0,7799,1,70,10
ID_089,2022-03-07,5,0,7800,1,70,10
ID_089,2022-03-16,16,2,8189,1,70,10
ID_089,2022-03-18,17,2,8239,1,70,10
ID_089,2022-03-23,19,2,8258,1,70,10
ID_089,2022-03-28,20,2,8286,1,70,10
ID_089,2022-04-10,21,2,8313,1,70,10
ID_089,2022-04-11,23,3,10250,1,77,23
ID_089,2022-04-12,48,23,19123,15,110,185
ID_089,2022-04-13,58,32,24589,20,121,276
ID_089,2022-04-14,61,35,29865,24,151,306
ID_089,2022-04-15,75,57,44302,46,218,656
ID_090,2022-03-31,2,0,57,0,0,0
ID_090,2022-04-01,3,3,5891,2,277,22
ID_090,2022-04-06,4,15,9225,2,307,73
ID_090,2022-04-07,5,19,25622,3,422,109
ID_090,2022-04-11,7,20,27531,3,422,125
ID_090,2022-04-13,9,20,27583,3,422,125
ID_090,2022-04-14,10,20,27612,3,422,125
ID_090,2022-04-18,11,20,29761,3,469,152
ID_090,2022-05-07,12,20,32002,3,520,169
ID_090,2022-05-09,13,22,33310,3,529,177
ID_090,2022-05-10,14,22,38755,3,574,183
ID_090,2022-05-13,16,40,45810,4,628,215
ID_090,2022-05-16,20,40,46827,4,631,224
ID_090,2022-05-17,25,42,53415,7,668,273
ID_090,2022-05-18,35,46,65619,7,725,365
ID_090,2022-05-19,36,46,67273,7,729,374
ID_090,2022-05-24,37,46,69340,7,736,381
ID_091,2022-04-16,3,2,1847,0,0,16
ID_091,2022-04-18,4,4,5093,0,166,31
ID_091,2022-04-20,7,6,7142,0,166,42
ID_091,2022-04-21,9,7,7172,0,166,42
ID_091,2022-04-22,10,7,8817,0,166,57
ID_091,2022-04-27,11,7,9757,0,169,69
ID_091,2022-04-30,12,9,11101,0,169,79
ID_091,2022-05-04,13,9,12967,0,178,94
ID_091,2022-05-07,14,15,14317,0,182,106
ID_091,2022-05-08,15,15,15737,0,182,115
ID_091,2022-05-16,16,15,17344,0,210,139
ID_091,2022-05-19,18,15,18479,0,211,161
ID_091,2022-05-20,23,17,23631,3,241,209
ID_091,2022-05-23,24,17,23633,3,241,209
ID_091,2022-05-24,25,18,25452,3,249,225
ID_091,2022-05-25,29,20,31955,6,318,279
ID_091,2022-06-03,30,20,33565,6,324,287
ID_091,2022-06-16,31,20,33582,6,324,287
ID_091,2022-07-01,32,20,33583,6,324,287
ID_092,2022-05-02,2,3,8556,0,259,49
ID_092,2022-05-09,3,3,11949,2,313,68
ID_092,2022-05-10,4,23,15407,2,428,140
ID_092,2022-05-13,6,24,15450,2,428,141
ID_092,2022-05-27,9,28,18779,8,476,169
ID_092,2022-05-30,10,31,20880,10,482,206
ID_092,2022-06-01,12,31,21610,10,487,217
ID_092,2022-06-10,16,34,25212,16,496,268
ID_092,2022-06-12,17,34,26452,17,497,276
ID_092,2022-06-13,19,35,28061,19,500,291
ID_092,2022-06-15,25,37,31275,19,512,316
ID_092,2022-06-16,37,47,44998,30,562,417
ID_092,2022-06-18,38,47,45020,30,562,417
ID_094,2022-05-30,1,2,36,0,0,0
ID_094,2022-05-31,2,5,3707,1,177,17
ID_094,2022-07-09,5,11,7536,1,210,47
ID_094,2022-07-10,8,15,9703,2,216,71
ID_094,2022-07-11,12,15,16321,9,301,115
ID_094,2022-07-12,13,15,17701,9,304,123
ID_094,2022-07-13,14,19,19469,9,321,137
ID_093,2022-05-19,3,5,4705,0,20,17
ID_093,2022-06-09,4,5,4717,0,20,17
ID_093,2022-06-13,9,61,8282,62,33,75
ID_093,2022-07-04,10,61,8291,62,33,75
ID_093,2022-07-05,12,61,8295,62,33,75
ID_093,2022-07-06,13,61,8299,62,33,75
ID_093,2022-07-07,15,61,8302,62,33,75
ID_093,2022-07-09,27,61,8344,62,33,75
ID_093,2022-07-10,48,185,29529,154,126,493
ID_095,2022-06-21,1,0,1,0,0,1
ID_095,2022-06-22,3,1,2754,6,42,32
ID_095,2022-07-06,4,3,3473,6,54,43
ID_095,2022-07-07,5,8,37576,12,145,78
ID_095,2022-07-08,7,11,40551,13,168,110
ID_095,2022-07-10,8,53,44744,33,218,219
ID_095,2022-07-11,12,62,52129,36,297,301
ID_095,2022-07-12,13,64,53740,36,316,323
ID_095,2022-07-13,18,73,61552,84,374,594
ID_095,2022-07-14,20,98,65556,117,416,756
ID_095,2022-07-15,23,108,67711,125,443,830
ID_095,2022-07-16,26,121,72999,126,513,1020
ID_095,2022-07-18,32,136,82468,146,582,1191
ID_095,2022-07-19,40,174,87474,172,631,1375
ID_095,2022-07-20,57,242,110764,260,841,1942
ID_095,2022-07-21,72,316,124888,393,993,2458
ID_095,2022-07-22,102,450,160426,525,1291,3114
ID_099,2022-08-01,4,7,12946,0,845,101
ID_099,2022-08-02,5,10,14959,0,845,131
ID_099,2022-08-03,6,12,18554,0,896,158
ID_099,2022-08-04,7,12,20742,0,937,183
ID_099,2022-08-05,8,12,22280,0,937,191
ID_099,2022-08-06,12,28,28729,2,989,244
ID_099,2022-08-07,15,39,34190,2,1032,288
ID_099,2022-08-11,16,40,35929,2,1037,295
ID_099,2022-08-12,18,40,39184,2,1063,322
ID_099,2022-08-14,19,40,39194,2,1063,322
ID_099,2022-08-15,20,40,39202,2,1063,322
ID_099,2022-08-17,21,45,40844,2,1077,340
ID_099,2022-08-19,22,46,42222,2,1094,349
ID_099,2022-08-21,23,50,44752,5,1160,377
ID_099,2022-08-23,24,50,45916,6,1184,395
ID_099,2022-08-24,27,61,51909,8,1294,453
ID_099,2022-08-25,30,69,57743,8,1340,490
ID_099,2022-08-26,31,69,59033,8,1355,506
ID_099,2022-08-27,32,69,59975,8,1357,513
ID_099,2022-08-28,34,69,61131,8,1359,517
ID_099,2022-09-05,35,77,65590,12,1417,539
ID_099,2022-09-13,38,78,69376,14,1423,553
ID_099,2022-09-14,39,89,71844,16,1438,573
ID_099,2022-09-15,40,89,71873,16,1438,574
ID_099,2022-09-28,43,93,76643,16,1490,599
ID_099,2022-10-02,45,93,79299,18,1498,616
ID_099,2023-04-16,46,93,79300,18,1498,616
ID_096,2022-07-01,1,0,6568,2,311,26
ID_096,2022-07-13,3,19,16086,4,660,103
ID_096,2022-07-14,4,19,16095,4,660,103
ID_096,2022-07-20,5,29,19193,4,769,133
ID_096,2022-07-23,7,29,19195,4,769,133
ID_096,2022-08-06,8,33,21651,4,776,145
ID_096,2022-08-07,11,36,25246,12,796,175
ID_096,2022-08-08,14,45,32102,12,856,199
ID_096,2022-08-09,16,49,33641,12,869,208
ID_096,2022-08-10,21,59,43017,14,966,257
ID_096,2022-08-19,23,59,44848,14,977,269
ID_096,2022-08-20,24,59,45995,14,977,273
ID_096,2023-02-20,26,59,47778,14,983,278
ID_096,2023-02-25,27,59,48471,14,984,281
ID_097,2022-07-12,9,3,13221,2,45,73
ID_097,2022-07-13,14,4,16339,13,58,116
ID_097,2022-07-14,16,4,18023,13,68,137
ID_097,2022-07-15,23,8,29625,16,109,184
ID_097,2022-07-18,24,8,30402,16,109,192
ID_097,2022-07-19,32,15,42816,17,152,246
ID_097,2022-07-20,34,15,45746,18,168,262
ID_097,2022-07-21,35,15,46481,18,168,272
ID_097,2022-07-22,38,21,48191,19,178,298
ID_097,2022-07-26,43,27,60000,21,215,336
ID_097,2022-07-27,45,28,61709,23,225,363
ID_097,2022-07-29,50,32,67435,27,242,406
ID_097,2022-08-01,51,32,68052,27,242,416
ID_097,2022-08-02,53,32,70757,28,253,438
ID_097,2022-08-03,57,36,73177,30,278,459
ID_097,2022-08-04,59,36,74400,30,278,477
ID_097,2022-08-05,67,40,86207,34,308,539
ID_097,2022-08-09,70,43,91247,40,349,573
ID_097,2022-08-10,71,43,93275,40,365,585
ID_097,2022-08-12,75,47,97691,40,393,619
ID_097,2022-08-16,77,51,102822,47,422,636
ID_097,2022-08-17,78,51,104851,47,436,648
ID_097,2022-08-19,80,54,108006,47,453,666
ID_097,2022-08-23,81,56,109546,48,475,675
ID_097,2022-08-24,82,56,110829,48,484,685
ID_097,2022-08-26,85,57,115807,49,514,709
ID_097,2022-08-31,87,60,117336,49,521,723
ID_098,2022-07-25,1,7,6265,2,354,29
ID_098,2022-07-27,2,7,6266,2,354,29
ID_098,2022-07-31,3,16,10054,3,531,64
ID_098,2022-08-03,7,16,10109,3,531,64
ID_098,2022-08-12,8,19,12188,3,589,82
ID_098,2022-08-20,9,29,14576,3,632,101
ID_098,2022-09-12,10,32,16138,3,645,108
ID_098,2022-09-13,12,33,17520,3,657,124
ID_098,2022-09-24,13,34,19014,3,676,135
ID_098,2022-09-27,14,35,20447,3,685,144
ID_098,2022-09-30,15,35,22071,3,691,150
ID_098,2022-10-18,16,35,22072,3,691,150
ID_098,2022-10-28,17,35,22074,3,691,150
ID_098,2022-10-31,20,37,22100,3,696,150
ID_100,2022-08-01,1,0,2702,0,98,8
ID_100,2022-08-04,2,3,4345,1,118,41
ID_100,2022-08-07,3,3,5890,1,137,60
ID_100,2022-09-02,4,4,7182,3,161,81
ID_100,2022-09-20,6,7,8204,3,172,90
ID_100,2022-09-21,9,8,10238,3,180,110
ID_100,2022-09-22,10,11,12236,4,202,128
ID_100,2022-09-23,11,11,13000,5,206,135
ID_100,2022-09-24,13,14,14976,5,215,154
ID_100,2022-09-25,17,16,19609,6,230,193
ID_100,2022-10-11,18,16,19633,6,230,193
ID_101,2022-08-08,1,1,3247,1,156,10
ID_101,2022-08-19,2,9,7493,2,189,39
ID_102,2022-08-08,2,0,6005,0,238,37
ID_102,2022-08-23,3,0,8136,0,247,48
ID_102,2022-09-04,4,0,9686,0,255,56
ID_102,2022-09-06,5,3,12675,1,265,72
ID_102,2022-09-13,6,5,14315,1,272,82
ID_102,2022-09-14,7,5,14335,1,272,84
ID_102,2022-09-15,8,5,14345,1,272,84
ID_102,2022-09-16,9,5,14346,1,272,84
ID_102,2022-10-07,10,9,16696,2,300,95
ID_103,2022-08-17,1,4,4313,0,219,10
ID_103,2022-09-21,4,13,9220,2,300,42
ID_103,2022-09-22,7,20,15395,4,482,85
ID_106,2022-09-08,1,0,2858,1,141,8
ID_104,2022-08-26,1,1,3683,0,206,18
ID_104,2022-10-09,2,3,8402,0,223,28
ID_104,2022-10-16,3,6,10535,1,256,38
ID_104,2022-10-17,13,8,18488,3,256,97
ID_107,2022-09-19,1,1,5511,0,334,32
ID_107,2022-09-21,3,4,10294,0,498,78
ID_107,2022-10-03,4,4,10305,0,498,78
ID_107,2022-10-12,5,8,13799,1,652,117
ID_107,2022-10-31,6,12,15372,1,679,133
ID_107,2022-11-24,7,12,17825,1,718,148
ID_105,2022-08-31,1,0,2369,2,47,7
ID_105,2022-09-11,3,0,5505,2,95,27
ID_105,2022-09-17,6,2,10325,5,118,50
ID_105,2022-09-19,7,2,12138,7,126,65
ID_105,2022-09-20,14,2,12221,7,126,65
ID_105,2022-09-22,15,2,12229,7,126,65
ID_105,2022-09-23,18,3,15726,18,165,100
ID_105,2022-09-25,21,4,17400,21,190,111
ID_105,2022-09-26,22,4,17401,21,190,111
ID_105,2022-09-28,23,4,18914,24,197,124
ID_105,2022-09-29,25,4,20312,25,201,134
ID_105,2022-10-01,26,4,21874,31,209,140
ID_105,2022-10-03,41,7,28032,40,271,211
ID_105,2022-10-04,42,7,29178,40,275,217
ID_108,2022-09-01,1,0,30,0,0,0
ID_108,2022-09-28,2,0,54,0,1,0
ID_108,2022-09-29,4,0,5889,2,315,21
ID_108,2022-10-04,5,6,10400,2,430,68
ID_108,2022-10-05,6,9,13629,2,430,93
ID_108,2022-10-12,7,29,18950,3,478,143
ID_108,2022-10-19,8,29,18954,3,479,143
ID_108,2022-10-26,9,29,18968,3,479,143
ID_108,2022-11-08,10,29,18973,3,479,143
ID_108,2022-11-10,11,29,20512,3,494,155
ID_108,2022-11-14,14,44,27841,7,613,203
ID_108,2022-11-15,17,54,32520,10,700,231
ID_108,2022-11-17,26,63,44101,13,809,297
ID_109,2022-09-29,1,0,3990,0,302,8
ID_109,2022-10-11,2,2,6270,0,351,25
ID_109,2022-10-20,3,2,6290,0,351,25
ID_109,2022-10-30,4,2,7862,0,372,47
ID_109,2022-11-15,6,5,11045,0,382,70
ID_109,2022-11-17,8,11,13317,1,402,84
ID_109,2022-11-18,10,11,14426,1,415,89
ID_109,2022-11-19,12,14,17749,4,430,106
ID_109,2022-11-20,14,15,21276,4,473,126
ID_110,2022-10-12,1,0,3,0,0,1
ID_110,2022-10-19,2,0,2143,0,28,2
ID_110,2022-11-07,4,1,5212,3,33,18
ID_110,2022-11-08,7,5,12511,24,117,117
ID_112,2022-10-31,1,8,6273,2,386,20
ID_112,2022-11-08,2,8,6276,2,386,20
ID_112,2022-11-13,4,10,9885,2,412,47
ID_112,2022-11-14,5,12,12429,3,431,72
ID_112,2022-12-25,6,16,14759,6,431,92
ID_112,2022-12-27,7,16,15986,7,452,105
ID_112,2022-12-28,8,17,16857,7,459,112
ID_112,2022-12-29,9,17,17057,7,460,119
ID_112,2022-12-31,10,19,18491,15,460,136
ID_112,2023-02-07,11,19,18500,15,460,136
ID_112,2023-02-21,12,20,19585,16,460,142
ID_111,2022-11-07,1,0,1539,0,0,1
ID_111,2022-11-18,2,2,1566,0,0,1
ID_111,2022-11-27,4,11,4672,3,37,36
ID_111,2022-11-28,8,12,8938,5,66,87
ID_114,2022-11-07,1,0,5495,0,384,20
ID_114,2022-11-08,8,4,5535,0,384,20
ID_114,2022-11-11,9,6,5552,0,384,21
ID_114,2022-11-17,11,6,5583,0,384,21
ID_114,2022-11-23,12,7,7300,0,409,44
ID_114,2022-11-24,13,13,10051,2,454,77
ID_114,2022-11-25,15,14,11417,2,462,92
ID_114,2022-12-05,16,14,11428,2,462,92
ID_114,2022-12-09,19,21,12985,2,469,111
ID_114,2022-12-16,22,21,14152,2,472,125
ID_114,2022-12-17,23,21,14859,2,474,131
ID_114,2022-12-18,26,27,19325,2,530,168
ID_114,2022-12-19,27,28,21188,4,539,177
ID_114,2022-12-24,28,31,21312,4,541,183
ID_114,2022-12-28,29,31,22269,4,547,189
ID_114,2022-12-30,30,31,23459,4,550,196
ID_114,2023-01-03,31,32,24117,4,550,202
ID_114,2023-01-05,32,32,24508,4,552,210
ID_113,2022-10-31,2,0,3557,0,206,9
ID_113,2022-11-07,3,8,3569,0,206,9
ID_113,2022-11-11,4,11,7283,1,261,26
ID_113,2022-12-12,6,11,9165,1,276,45
ID_113,2022-12-13,8,13,11873,1,311,70
ID_113,2022-12-14,9,13,12845,1,316,78
ID_113,2022-12-17,11,13,14741,1,325,91
ID_113,2022-12-18,13,13,15733,1,330,98
ID_113,2022-12-30,14,15,16618,1,332,105
ID_115,2022-11-14,2,0,4724,0,222,16
ID_115,2022-11-30,3,4,6729,0,255,33
ID_115,2022-12-14,5,4,7886,0,256,51
ID_115,2022-12-15,16,5,18081,10,310,125
ID_116,2022-11-21,1,3,4206,0,210,10
ID_116,2022-12-05,2,3,5803,0,224,16
ID_116,2022-12-09,3,4,7218,0,247,25
ID_116,2022-12-18,4,4,8668,0,287,39
ID_116,2022-12-30,5,4,8669,0,287,39
ID_116,2023-01-02,7,6,9598,0,288,46
ID_116,2023-01-04,8,8,11396,0,299,57
ID_116,2023-03-19,9,9,12399,0,312,62
ID_116,2023-05-08,10,9,12400,0,312,62
ID_116,2023-05-12,12,9,12402,0,312,62
ID_118,2022-12-11,1,1,4577,0,282,11
ID_118,2022-12-26,2,1,6735,0,301,29
ID_118,2022-12-27,5,8,8585,0,313,43
ID_118,2023-01-05,7,16,9396,0,316,56
ID_118,2023-01-07,9,16,12432,0,344,81
ID_118,2023-01-13,11,25,14544,0,370,102
ID_118,2023-01-17,13,25,15928,0,381,112
ID_118,2023-01-18,15,47,22608,0,486,151
ID_118,2023-01-19,16,47,22611,0,486,151
ID_118,2023-01-20,27,47,27582,10,529,204
ID_118,2023-01-30,29,47,28942,10,531,221
ID_118,2023-02-05,31,48,30470,10,535,234
ID_118,2023-02-06,32,49,31113,10,543,240
ID_117,2022-12-01,1,0,3841,1,149,7
ID_117,2022-12-05,2,4,6092,1,183,21
ID_117,2022-12-06,4,4,6095,1,183,21
ID_117,2022-12-07,5,4,8402,1,217,52
ID_117,2023-01-03,6,6,10213,1,229,63
ID_117,2023-01-09,8,6,12185,1,240,82
ID_117,2023-01-13,9,7,13242,1,250,98
ID_117,2023-01-16,11,16,15178,1,258,119
ID_117,2023-01-17,12,16,16371,1,279,131
ID_117,2023-01-18,14,21,17791,1,297,143
ID_117,2023-01-19,16,21,20303,1,315,154
ID_117,2023-01-20,20,32,23796,1,394,188
ID_117,2023-01-21,21,34,24571,1,410,196
ID_117,2023-01-22,22,35,25596,1,417,203
ID_117,2023-01-25,23,35,26483,1,418,212
ID_119,2022-12-09,1,0,3740,2,240,19
ID_119,2022-12-16,3,6,9318,3,424,86
ID_119,2022-12-21,4,6,9319,3,424,86
ID_119,2022-12-23,7,15,14702,3,511,127
ID_119,2022-12-24,8,16,16222,4,511,140
ID_119,2022-12-25,12,20,19905,4,558,176
ID_119,2022-12-28,13,21,21043,4,558,188
ID_119,2023-01-04,14,21,22240,4,561,196
ID_120,2022-12-09,1,0,2291,0,117,5
ID_120,2022-12-12,2,1,4250,0,145,26
ID_120,2022-12-13,3,1,8550,7,160,49
ID_120,2022-12-14,25,13,35169,13,454,218
ID_120,2022-12-16,26,13,35184,13,454,223
ID_120,2023-03-01,27,15,36881,13,476,231
ID_121,2022-12-25,1,3,5724,1,534,23
ID_121,2022-12-29,2,7,8278,1,560,48
ID_121,2022-12-30,3,7,11126,1,583,70
ID_121,2023-01-03,4,13,13530,1,621,98
ID_121,2023-01-04,5,18,15624,1,632,112
ID_121,2023-01-13,6,18,18792,2,671,129
ID_121,2023-01-14,7,20,20014,2,685,144
ID_121,2023-01-22,8,20,20081,2,685,150
ID_121,2023-03-03,12,22,21677,2,689,162
ID_122,2023-01-01,1,14,5200,0,343,8
ID_122,2023-01-03,2,18,7835,0,366,47
ID_122,2023-01-05,3,21,10381,0,405,77
ID_122,2023-01-07,4,25,12018,0,425,100
ID_122,2023-01-08,5,30,15280,0,452,110
ID_122,2023-01-11,7,30,16632,0,459,119
ID_122,2023-01-22,8,38,17409,0,479,140
ID_122,2023-01-28,11,46,19570,0,496,175
ID_122,2023-01-31,12,49,20447,0,515,201
ID_122,2023-02-01,13,49,21583,0,522,212
ID_122,2023-02-02,18,59,27008,0,567,268
ID_122,2023-02-13,20,59,28452,0,568,282
ID_122,2023-02-15,21,60,29259,2,571,289
ID_122,2023-03-03,22,60,29267,2,571,289
ID_122,2023-05-11,23,60,29276,2,571,289
ID_124,2022-12-23,1,0,5,0,0,2
ID_124,2022-12-27,2,0,1930,3,52,5
ID_124,2023-01-13,3,3,3504,10,52,6
ID_124,2023-01-16,5,3,3508,10,52,6
ID_124,2023-01-17,6,5,4525,10,52,6
ID_124,2023-01-18,7,5,4527,10,52,6
ID_124,2023-01-19,24,11,12533,23,101,125
ID_124,2023-01-20,54,24,28467,55,207,302
ID_124,2023-01-26,55,24,28477,55,207,302
ID_124,2023-01-30,56,24,28518,56,207,302
ID_124,2023-02-04,57,24,28519,56,207,302
ID_124,2023-02-19,60,26,29737,56,211,322
ID_124,2023-02-20,74,32,34718,58,232,408
ID_124,2023-02-21,85,40,39887,65,296,513
ID_124,2023-02-22,121,44,51128,81,366,829
ID_124,2023-02-23,151,52,66654,101,423,1127
ID_124,2023-02-24,180,55,85562,120,483,1507
ID_123,2023-01-01,1,0,3259,0,156,9
ID_123,2023-01-18,2,2,3455,0,160,12
ID_123,2023-01-19,3,11,4327,0,187,32
ID_123,2023-02-06,5,16,6397,0,215,52
ID_123,2023-02-08,7,16,8725,0,249,68
ID_123,2023-02-10,8,16,9626,0,254,75
ID_123,2023-02-12,14,17,12891,0,288,102
ID_123,2023-02-14,15,17,14047,0,304,108
ID_125,2023-02-05,1,3,4113,0,289,10
ID_125,2023-02-07,2,3,4555,0,297,27
ID_125,2023-02-10,3,9,7487,0,407,57
ID_125,2023-02-11,4,14,9077,0,418,78
ID_125,2023-02-12,5,14,10379,0,424,94
ID_125,2023-02-13,6,14,11429,0,435,110
ID_125,2023-02-17,7,14,12452,0,450,131
ID_125,2023-02-20,8,14,12453,0,450,131
ID_125,2023-02-21,9,14,13420,0,455,149
ID_125,2023-02-25,10,14,13421,0,455,149
ID_125,2023-03-09,11,15,13924,0,455,157
ID_125,2023-03-14,12,15,14477,0,462,168
ID_125,2023-03-16,14,15,15740,0,464,188
ID_125,2023-03-17,19,22,19302,0,481,245
ID_125,2023-03-19,27,24,22658,7,502,285
ID_125,2023-03-21,28,24,23281,7,505,290
ID_126,2023-03-13,1,1,4706,3,90,11
ID_126,2023-03-14,5,1,4749,3,90,11
ID_126,2023-03-15,6,1,4767,3,90,11
ID_126,2023-03-20,7,1,4781,3,90,12
ID_126,2023-03-22,10,4,7830,4,104,32
ID_126,2023-04-09,11,4,9198,4,110,39
ID_126,2023-04-10,14,7,12018,4,125,65
ID_126,2023-04-11,16,8,12864,4,127,71
ID_126,2023-04-15,18,10,15841,5,144,88
ID_126,2023-04-16,23,10,18291,5,153,107
ID_129,2023-04-10,3,21,9927,2,594,72
ID_129,2023-04-12,5,25,12817,5,635,100
ID_129,2023-04-15,6,26,14501,5,649,114
ID_129,2023-04-19,7,26,15488,5,661,132
ID_129,2023-04-20,8,27,17034,5,679,149
ID_129,2023-04-29,10,27,17036,5,679,149
ID_129,2023-05-08,11,27,17810,5,680,160
ID_129,2023-05-12,12,27,19212,5,702,176
ID_129,2023-05-20,13,27,19217,5,702,176
ID_129,2023-05-22,14,29,20044,5,720,190
ID_129,2023-05-24,15,30,20892,5,722,199
ID_129,2023-05-31,17,31,21529,5,729,207
ID_129,2023-06-06,19,43,23840,5,736,235
ID_129,2023-06-10,20,43,24922,5,747,247
ID_129,2023-06-12,21,43,25623,5,753,255
ID_129,2023-08-30,22,43,25941,5,756,263
ID_130,2023-03-29,1,0,3255,2,45,12
ID_130,2023-03-31,2,0,3257,2,45,12
ID_130,2023-04-10,3,0,5552,3,62,25
ID_130,2023-04-13,5,17,8280,23,62,70
ID_130,2023-04-16,9,30,11169,23,81,154
ID_130,2023-04-18,10,33,12411,23,81,171
ID_130,2023-04-19,11,45,13784,25,83,205
ID_130,2023-04-20,12,45,14752,25,83,221
ID_130,2023-04-22,14,63,17543,34,96,360
ID_130,2023-04-23,15,67,18573,36,101,377
ID_130,2023-04-25,16,81,20808,37,113,407
ID_130,2023-04-26,17,83,21438,39,114,415
ID_130,2023-04-28,18,92,22068,39,114,429
ID_130,2023-04-29,23,112,25582,47,128,541
ID_130,2023-05-01,26,168,31004,80,172,773
ID_130,2023-05-02,30,196,34483,101,192,884
ID_130,2023-05-03,32,253,37869,129,198,1038
ID_130,2023-05-04,34,272,40311,139,210,1174
ID_130,2023-05-05,36,272,40416,139,210,1180
ID_130,2023-05-06,41,352,52410,224,289,1865
ID_130,2023-05-07,49,407,58144,276,322,2214
ID_130,2023-05-08,61,456,66162,328,406,2624
ID_130,2023-05-09,66,466,68856,343,410,2749
ID_130,2023-05-10,72,606,75344,415,459,3107
ID_130,2023-05-11,73,606,75778,418,463,3121
ID_130,2023-05-12,76,615,78571,418,481,3263
ID_130,2023-05-13,79,616,80291,426,488,3294
ID_130,2023-05-14,86,620,84348,431,531,3342
ID_130,2023-05-15,90,624,86731,437,548,3396
ID_127,2023-04-03,1,0,659,0,1,6
ID_127,2023-04-07,2,9,1295,0,3,11
ID_127,2023-05-12,3,10,1595,0,3,14
ID_127,2023-05-14,4,10,1917,0,3,21
ID_127,2023-05-15,5,10,1918,0,3,21
ID_127,2023-05-20,6,10,2270,0,3,28
ID_131,2023-04-17,1,0,2204,0,99,7
ID_131,2023-04-18,2,3,4003,0,123,25
ID_131,2023-04-28,4,4,5535,0,145,40
ID_131,2023-05-12,5,4,5547,0,145,40
ID_131,2023-05-14,6,4,5557,0,145,40
ID_131,2023-05-15,7,9,6890,0,174,58
ID_131,2023-05-17,10,9,6896,0,174,58
ID_131,2023-05-19,13,9,7486,0,178,68
ID_131,2023-05-20,15,9,8396,0,184,84
ID_131,2023-05-21,18,9,10209,0,201,117
ID_131,2023-06-09,19,9,10698,0,201,123
ID_128,2023-04-02,1,3,3165,1,196,10
ID_128,2023-04-07,4,7,6040,4,252,35
ID_128,2023-04-14,5,9,7808,4,284,58
ID_128,2023-04-28,6,9,8637,4,297,75
ID_128,2023-05-01,8,9,9996,4,318,93
ID_128,2023-05-03,9,21,10831,4,338,105
ID_128,2023-05-10,11,31,13796,7,419,129
ID_128,2023-05-12,12,33,14641,7,422,135
ID_128,2023-05-14,15,33,17597,10,462,152
ID_128,2023-06-17,16,33,17600,10,462,152
ID_132,2023-05-08,1,0,1977,0,125,7
ID_132,2023-05-09,2,6,3718,0,172,29
ID_132,2023-05-10,4,11,6937,0,283,62
ID_132,2023-05-11,5,14,8216,0,315,73
ID_132,2023-05-22,6,17,9040,0,329,82
ID_132,2023-06-05,10,20,11394,0,378,120
ID_132,2023-06-06,12,31,13291,2,428,145
ID_132,2023-06-08,13,31,13291,2,428,145
ID_132,2023-06-09,14,31,13893,2,428,152
ID_132,2023-06-10,15,31,14538,2,437,158
ID_133,2023-05-08,1,2,6000,2,487,20
ID_133,2023-05-12,3,2,8790,2,557,45
ID_133,2023-05-13,5,5,11036,2,585,59
ID_133,2023-05-23,7,14,13548,3,641,78
ID_133,2023-05-24,8,24,15274,3,657,90
ID_133,2023-05-26,9,57,20524,3,830,130
ID_133,2023-06-22,10,57,21485,3,844,139
ID_133,2023-06-25,11,58,22405,3,848,146
ID_133,2023-07-07,12,58,23033,3,849,152
ID_133,2023-07-08,13,58,23853,3,852,159
ID_133,2023-07-10,15,58,25002,3,860,168
ID_133,2023-07-16,16,58,26038,3,872,174
ID_133,2023-07-26,17,69,27908,12,872,206
ID_134,2023-06-05,1,5,2805,0,171,6
ID_134,2023-06-16,2,9,4701,0,185,24
