ID,일자,참가자 수
ID_055,2021-06-19,5
ID_055,2021-06-20,9
ID_055,2021-06-21,17
ID_055,2021-06-22,7
ID_055,2021-06-23,4
ID_055,2021-06-24,6
ID_057,2021-05-18,22
ID_057,2021-05-19,12
ID_057,2021-05-20,36
ID_057,2021-05-21,24
ID_057,2021-05-22,6
ID_057,2021-05-23,3
ID_057,2021-05-24,11
ID_057,2021-05-25,7
ID_057,2021-05-26,20
ID_057,2021-05-27,15
ID_057,2021-05-28,10
ID_057,2021-05-29,5
ID_057,2021-05-30,5
ID_057,2021-05-31,5
ID_057,2021-06-01,6
ID_057,2021-06-02,7
ID_057,2021-06-03,7
ID_057,2021-06-04,5
ID_057,2021-06-05,2
ID_057,2021-06-06,4
ID_057,2021-06-07,4
ID_057,2021-06-08,11
ID_057,2021-06-09,1
ID_057,2021-06-10,3
ID_057,2021-06-11,5
ID_057,2021-06-13,3
ID_057,2021-06-14,2
ID_057,2021-06-15,4
ID_057,2021-06-16,2
ID_057,2021-06-17,3
ID_057,2021-06-18,1
ID_057,2021-06-19,1
ID_057,2021-06-20,3
ID_057,2021-06-21,6
ID_057,2021-06-22,6
ID_057,2021-06-23,2
ID_057,2021-06-24,2
ID_057,2021-06-25,1
ID_057,2021-06-27,2
ID_057,2021-06-28,7
ID_057,2021-06-29,2
ID_057,2021-06-30,6
ID_058,2021-06-01,3
ID_058,2021-06-02,8
ID_058,2021-06-03,1
ID_058,2021-06-04,2
ID_058,2021-06-05,2
ID_058,2021-06-06,3
ID_058,2021-06-07,4
ID_058,2021-06-08,5
ID_058,2021-06-09,1
ID_058,2021-06-11,4
ID_058,2021-06-12,3
ID_058,2021-06-13,2
ID_058,2021-06-14,3
ID_058,2021-06-15,3
ID_058,2021-06-16,2
ID_058,2021-06-17,2
ID_058,2021-06-18,5
ID_058,2021-06-19,4
ID_058,2021-06-20,3
ID_058,2021-06-21,15
ID_058,2021-06-22,8
ID_058,2021-06-23,5
ID_058,2021-06-24,4
ID_058,2021-06-25,1
ID_058,2021-06-26,2
ID_058,2021-06-27,2
ID_058,2021-06-28,4
ID_058,2021-06-29,4
ID_058,2021-06-30,2
ID_058,2021-07-01,1
ID_058,2021-07-04,2
ID_058,2021-07-05,2
ID_058,2021-07-06,4
ID_058,2021-07-07,3
ID_058,2021-07-09,3
ID_058,2021-07-10,2
ID_058,2021-07-11,2
ID_058,2021-07-12,3
ID_058,2021-07-13,2
ID_058,2021-07-14,1
ID_058,2021-07-15,3
ID_059,2021-06-03,88
ID_059,2021-06-04,57
ID_059,2021-06-05,31
ID_059,2021-06-06,31
ID_059,2021-06-07,87
ID_059,2021-06-08,46
ID_059,2021-06-09,42
ID_059,2021-06-10,42
ID_059,2021-06-11,22
ID_059,2021-06-12,10
ID_059,2021-06-13,11
ID_059,2021-06-14,28
ID_059,2021-06-15,20
ID_059,2021-06-16,17
ID_059,2021-06-17,17
ID_059,2021-06-18,22
ID_059,2021-06-19,17
ID_059,2021-06-20,12
ID_059,2021-06-21,38
ID_059,2021-06-22,27
ID_059,2021-06-23,24
ID_059,2021-06-24,21
ID_059,2021-06-25,18
ID_059,2021-06-26,16
ID_059,2021-06-27,20
ID_059,2021-06-28,17
ID_059,2021-06-29,20
ID_059,2021-06-30,18
ID_059,2021-07-01,14
ID_059,2021-07-02,13
ID_059,2021-07-03,7
ID_059,2021-07-04,9
ID_059,2021-07-05,28
ID_059,2021-07-06,10
ID_059,2021-07-07,23
ID_059,2021-07-08,16
ID_059,2021-07-09,13
ID_059,2021-07-10,3
ID_059,2021-07-11,10
ID_059,2021-07-12,12
ID_059,2021-07-13,28
ID_059,2021-07-14,10
ID_059,2021-07-15,14
ID_059,2021-07-16,17
ID_059,2021-07-17,8
ID_059,2021-07-18,12
ID_059,2021-07-19,5
ID_059,2021-07-20,9
ID_059,2021-07-21,8
ID_059,2021-07-22,11
ID_059,2021-07-23,5
ID_061,2021-06-21,61
ID_061,2021-06-22,36
ID_061,2021-06-23,35
ID_061,2021-06-24,15
ID_061,2021-06-25,33
ID_061,2021-06-26,7
ID_061,2021-06-27,13
ID_061,2021-06-28,26
ID_061,2021-06-29,23
ID_061,2021-06-30,16
ID_061,2021-07-01,12
ID_061,2021-07-02,5
ID_061,2021-07-03,2
ID_061,2021-07-04,9
ID_061,2021-07-05,10
ID_061,2021-07-06,16
ID_061,2021-07-07,14
ID_061,2021-07-08,9
ID_061,2021-07-09,10
ID_061,2021-07-10,5
ID_061,2021-07-11,7
ID_061,2021-07-12,11
ID_061,2021-07-13,10
ID_061,2021-07-14,16
ID_061,2021-07-15,12
ID_061,2021-07-16,11
ID_061,2021-07-17,5
ID_061,2021-07-18,5
ID_061,2021-07-19,12
ID_061,2021-07-20,10
ID_061,2021-07-21,14
ID_061,2021-07-22,15
ID_061,2021-07-23,16
ID_061,2021-07-24,7
ID_061,2021-07-25,8
ID_061,2021-07-26,23
ID_061,2021-07-27,9
ID_061,2021-07-28,5
ID_061,2021-07-29,11
ID_061,2021-07-30,10
ID_061,2021-07-31,9
ID_061,2021-08-01,3
ID_061,2021-08-02,11
ID_061,2021-08-03,8
ID_061,2021-08-04,4
ID_061,2021-08-05,2
ID_061,2021-08-06,4
ID_061,2021-08-07,4
ID_061,2021-08-08,2
ID_061,2021-08-09,4
ID_061,2021-08-10,10
ID_061,2021-08-11,26
ID_061,2021-08-12,9
ID_061,2021-08-13,6
ID_061,2021-08-14,3
ID_061,2021-08-15,8
ID_061,2021-08-16,9
ID_060,2021-06-10,6
ID_060,2021-06-11,42
ID_060,2021-06-12,21
ID_060,2021-06-13,27
ID_060,2021-06-14,88
ID_060,2021-06-15,63
ID_060,2021-06-16,40
ID_060,2021-06-17,36
ID_060,2021-06-18,37
ID_060,2021-06-19,22
ID_060,2021-06-20,16
ID_060,2021-06-21,52
ID_060,2021-06-22,40
ID_060,2021-06-23,33
ID_060,2021-06-24,27
ID_060,2021-06-25,40
ID_060,2021-06-26,16
ID_060,2021-06-27,22
ID_060,2021-06-28,40
ID_060,2021-06-29,26
ID_060,2021-06-30,28
ID_060,2021-07-01,30
ID_060,2021-07-02,28
ID_060,2021-07-03,6
ID_060,2021-07-04,15
ID_060,2021-07-05,27
ID_060,2021-07-06,15
ID_060,2021-07-07,27
ID_060,2021-07-08,19
ID_060,2021-07-09,18
ID_060,2021-07-10,5
ID_060,2021-07-11,13
ID_060,2021-07-12,26
ID_060,2021-07-13,21
ID_060,2021-07-14,12
ID_060,2021-07-15,29
ID_060,2021-07-16,17
ID_060,2021-07-17,16
ID_060,2021-07-18,6
ID_060,2021-07-19,16
ID_060,2021-07-20,8
ID_060,2021-07-21,15
ID_060,2021-07-22,14
ID_060,2021-07-23,13
ID_060,2021-07-24,8
ID_060,2021-07-25,3
ID_060,2021-07-26,13
ID_060,2021-07-27,8
ID_060,2021-07-28,12
ID_060,2021-07-29,15
ID_060,2021-07-30,26
ID_062,2021-06-28,203
ID_062,2021-06-29,75
ID_062,2021-06-30,47
ID_062,2021-07-01,38
ID_062,2021-07-02,26
ID_062,2021-07-03,15
ID_062,2021-07-04,19
ID_062,2021-07-05,39
ID_062,2021-07-06,29
ID_062,2021-07-07,22
ID_062,2021-07-08,23
ID_062,2021-07-09,17
ID_062,2021-07-10,9
ID_062,2021-07-11,7
ID_062,2021-07-12,17
ID_062,2021-07-13,16
ID_062,2021-07-14,15
ID_062,2021-07-15,14
ID_062,2021-07-16,5
ID_062,2021-07-17,6
ID_062,2021-07-18,4
ID_062,2021-07-19,14
ID_062,2021-07-20,13
ID_062,2021-07-21,11
ID_062,2021-07-22,11
ID_062,2021-07-23,9
ID_062,2021-07-24,6
ID_062,2021-07-25,1
ID_062,2021-07-26,10
ID_062,2021-07-27,7
ID_062,2021-07-28,9
ID_062,2021-07-29,1
ID_062,2021-07-30,4
ID_062,2021-07-31,2
ID_062,2021-08-02,5
ID_063,2021-06-30,27
ID_063,2021-07-01,25
ID_063,2021-07-02,17
ID_063,2021-07-03,6
ID_063,2021-07-04,12
ID_063,2021-07-05,37
ID_063,2021-07-06,17
ID_063,2021-07-07,20
ID_063,2021-07-08,20
ID_063,2021-07-09,10
ID_063,2021-07-10,8
ID_063,2021-07-11,6
ID_063,2021-07-12,13
ID_063,2021-07-13,13
ID_063,2021-07-14,18
ID_063,2021-07-15,21
ID_063,2021-07-16,11
ID_063,2021-07-17,7
ID_063,2021-07-18,9
ID_063,2021-07-19,12
ID_063,2021-07-20,12
ID_063,2021-07-21,22
ID_063,2021-07-22,15
ID_063,2021-07-23,15
ID_063,2021-07-24,9
ID_063,2021-07-25,8
ID_063,2021-07-26,34
ID_063,2021-07-27,20
ID_063,2021-07-28,10
ID_063,2021-07-29,22
ID_063,2021-07-30,15
ID_063,2021-07-31,6
ID_063,2021-08-01,8
ID_063,2021-08-02,10
ID_063,2021-08-03,11
ID_063,2021-08-04,10
ID_063,2021-08-05,4
ID_063,2021-08-06,8
ID_063,2021-08-07,6
ID_063,2021-08-08,3
ID_063,2021-08-09,8
ID_065,2021-07-28,50
ID_065,2021-07-29,45
ID_065,2021-07-30,27
ID_065,2021-07-31,16
ID_065,2021-08-01,19
ID_065,2021-08-02,32
ID_065,2021-08-03,32
ID_065,2021-08-04,15
ID_065,2021-08-05,20
ID_065,2021-08-06,12
ID_065,2021-08-07,4
ID_065,2021-08-08,10
ID_065,2021-08-09,14
ID_065,2021-08-10,8
ID_065,2021-08-11,7
ID_065,2021-08-12,6
ID_065,2021-08-13,1
ID_065,2021-08-14,6
ID_065,2021-08-15,6
ID_065,2021-08-16,4
ID_065,2021-08-17,12
ID_065,2021-08-18,3
ID_065,2021-08-19,3
ID_065,2021-08-20,5
ID_065,2021-08-21,1
ID_065,2021-08-22,3
ID_065,2021-08-23,16
ID_065,2021-08-24,8
ID_065,2021-08-25,37
ID_065,2021-08-26,130
ID_066,2021-08-02,79
ID_066,2021-08-03,38
ID_066,2021-08-04,31
ID_066,2021-08-05,22
ID_066,2021-08-06,16
ID_066,2021-08-07,12
ID_066,2021-08-08,9
ID_066,2021-08-09,23
ID_066,2021-08-10,10
ID_066,2021-08-11,12
ID_066,2021-08-12,11
ID_066,2021-08-13,9
ID_066,2021-08-14,5
ID_066,2021-08-15,8
ID_066,2021-08-16,8
ID_066,2021-08-17,23
ID_066,2021-08-18,10
ID_066,2021-08-19,8
ID_066,2021-08-20,7
ID_066,2021-08-21,2
ID_066,2021-08-22,6
ID_066,2021-08-23,12
ID_066,2021-08-24,7
ID_066,2021-08-25,9
ID_066,2021-08-26,7
ID_066,2021-08-27,9
ID_066,2021-08-28,11
ID_066,2021-08-29,5
ID_066,2021-08-30,9
ID_066,2021-08-31,11
ID_066,2021-09-01,6
ID_066,2021-09-02,5
ID_066,2021-09-03,4
ID_066,2021-09-04,6
ID_066,2021-09-05,1
ID_066,2021-09-06,7
ID_066,2021-09-07,6
ID_066,2021-09-08,5
ID_066,2021-09-09,10
ID_066,2021-09-10,13
ID_066,2021-09-11,3
ID_066,2021-09-12,3
ID_066,2021-09-13,1
ID_066,2021-09-14,5
ID_066,2021-09-15,8
ID_066,2021-09-16,3
ID_066,2021-09-17,4
ID_066,2021-09-18,4
ID_066,2021-09-21,1
ID_066,2021-09-22,2
ID_066,2021-09-23,4
ID_066,2021-09-24,4
ID_066,2021-09-26,1
ID_066,2021-09-27,4
ID_066,2021-09-28,7
ID_066,2021-09-29,5
ID_066,2021-09-30,2
ID_066,2021-10-01,3
ID_066,2021-10-02,2
ID_066,2021-10-03,1
ID_066,2021-10-04,2
ID_066,2021-10-05,3
ID_066,2021-10-06,1
ID_066,2021-10-08,3
ID_066,2021-10-09,1
ID_066,2021-10-10,3
ID_066,2021-10-11,2
ID_066,2021-10-12,6
ID_066,2021-10-13,1
ID_066,2021-10-14,3
ID_066,2021-10-15,6
ID_066,2021-10-16,1
ID_066,2021-10-17,1
ID_066,2021-10-18,2
ID_066,2021-10-19,1
ID_066,2021-10-20,3
ID_066,2021-10-22,1
ID_064,2021-07-19,29
ID_064,2021-07-20,25
ID_064,2021-07-21,26
ID_064,2021-07-22,17
ID_064,2021-07-23,14
ID_064,2021-07-24,8
ID_064,2021-07-25,6
ID_064,2021-07-26,15
ID_064,2021-07-27,13
ID_064,2021-07-28,26
ID_064,2021-07-29,12
ID_064,2021-07-30,7
ID_064,2021-07-31,8
ID_064,2021-08-01,6
ID_064,2021-08-02,11
ID_064,2021-08-03,11
ID_064,2021-08-04,8
ID_064,2021-08-05,5
ID_064,2021-08-06,7
ID_064,2021-08-07,4
ID_064,2021-08-08,4
ID_064,2021-08-09,5
ID_064,2021-08-10,1
ID_064,2021-08-11,5
ID_064,2021-08-12,1
ID_064,2021-08-13,2
ID_064,2021-08-14,1
ID_064,2021-08-15,2
ID_064,2021-08-16,3
ID_064,2021-08-17,5
ID_064,2021-08-18,4
ID_064,2021-08-19,7
ID_064,2021-08-20,4
ID_064,2021-08-21,1
ID_064,2021-08-22,2
ID_064,2021-08-23,2
ID_064,2021-08-24,3
ID_064,2021-08-25,7
ID_064,2021-08-26,10
ID_064,2021-08-27,2
ID_064,2021-08-28,5
ID_064,2021-08-29,2
ID_064,2021-08-30,38
ID_064,2021-08-31,68
ID_068,2021-08-05,24
ID_068,2021-08-06,13
ID_068,2021-08-07,7
ID_068,2021-08-08,6
ID_068,2021-08-09,38
ID_068,2021-08-10,18
ID_068,2021-08-11,15
ID_068,2021-08-12,15
ID_068,2021-08-13,5
ID_068,2021-08-14,9
ID_068,2021-08-15,7
ID_068,2021-08-16,12
ID_068,2021-08-17,11
ID_068,2021-08-18,13
ID_068,2021-08-19,7
ID_068,2021-08-20,8
ID_068,2021-08-21,3
ID_068,2021-08-22,9
ID_068,2021-08-23,16
ID_068,2021-08-24,12
ID_068,2021-08-25,8
ID_068,2021-08-26,34
ID_068,2021-08-27,5
ID_068,2021-08-28,7
ID_068,2021-08-29,2
ID_068,2021-08-30,2
ID_068,2021-08-31,8
ID_068,2021-09-01,4
ID_068,2021-09-02,6
ID_068,2021-09-04,7
ID_068,2021-09-05,3
ID_068,2021-09-06,6
ID_068,2021-09-07,5
ID_068,2021-09-08,4
ID_068,2021-09-09,6
ID_068,2021-09-10,30
ID_067,2021-08-04,94
ID_067,2021-08-05,59
ID_067,2021-08-06,34
ID_067,2021-08-07,15
ID_067,2021-08-08,19
ID_067,2021-08-09,69
ID_067,2021-08-10,45
ID_067,2021-08-11,31
ID_067,2021-08-12,23
ID_067,2021-08-13,21
ID_067,2021-08-14,19
ID_067,2021-08-15,11
ID_067,2021-08-16,14
ID_067,2021-08-17,45
ID_067,2021-08-18,23
ID_067,2021-08-19,14
ID_067,2021-08-20,12
ID_067,2021-08-21,9
ID_067,2021-08-22,2
ID_067,2021-08-23,14
ID_067,2021-08-24,13
ID_067,2021-08-25,15
ID_067,2021-08-26,12
ID_067,2021-08-27,11
ID_067,2021-08-28,10
ID_067,2021-08-29,4
ID_067,2021-08-30,4
ID_067,2021-08-31,8
ID_067,2021-09-01,15
ID_067,2021-09-02,10
ID_067,2021-09-03,8
ID_067,2021-09-04,2
ID_067,2021-09-05,1
ID_067,2021-09-06,6
ID_067,2021-09-07,1
ID_067,2021-09-08,5
ID_067,2021-09-09,4
ID_067,2021-09-10,6
ID_067,2021-09-11,2
ID_067,2021-09-12,3
ID_067,2021-09-13,5
ID_067,2021-09-14,2
ID_067,2021-09-15,4
ID_067,2021-09-16,2
ID_067,2021-09-17,2
ID_067,2021-09-18,2
ID_067,2021-09-20,3
ID_067,2021-09-21,3
ID_067,2021-09-22,3
ID_067,2021-09-23,4
ID_067,2021-09-25,3
ID_067,2021-09-26,1
ID_067,2021-09-27,5
ID_072,2021-09-01,17
ID_072,2021-09-02,8
ID_072,2021-09-03,4
ID_072,2021-09-05,2
ID_072,2021-09-06,3
ID_072,2021-09-08,1
ID_072,2021-09-09,3
ID_072,2021-09-10,3
ID_072,2021-09-11,2
ID_072,2021-09-12,1
ID_072,2021-09-13,2
ID_072,2021-09-14,2
ID_072,2021-09-15,6
ID_072,2021-09-16,9
ID_072,2021-09-18,1
ID_072,2021-09-20,1
ID_072,2021-09-21,1
ID_072,2021-09-22,2
ID_072,2021-09-23,1
ID_072,2021-09-24,3
ID_072,2021-09-25,1
ID_072,2021-09-27,1
ID_072,2021-09-29,6
ID_072,2021-09-30,2
ID_072,2021-10-01,1
ID_072,2021-10-02,1
ID_072,2021-10-03,2
ID_072,2021-10-04,1
ID_072,2021-10-06,1
ID_072,2021-10-08,3
ID_072,2021-10-09,1
ID_072,2021-10-10,2
ID_072,2021-10-13,1
ID_072,2021-10-14,1
ID_072,2021-10-16,2
ID_072,2021-10-18,1
ID_072,2021-10-19,1
ID_072,2021-10-20,1
ID_072,2021-11-01,2
ID_072,2021-11-02,1
ID_073,2021-09-06,44
ID_073,2021-09-07,47
ID_073,2021-09-08,33
ID_073,2021-09-09,22
ID_073,2021-09-10,16
ID_073,2021-09-11,3
ID_073,2021-09-12,8
ID_073,2021-09-13,12
ID_073,2021-09-14,13
ID_073,2021-09-15,7
ID_073,2021-09-16,5
ID_073,2021-09-17,8
ID_073,2021-09-18,7
ID_073,2021-09-19,3
ID_073,2021-09-20,3
ID_073,2021-09-21,3
ID_073,2021-09-22,1
ID_073,2021-09-23,11
ID_073,2021-09-24,6
ID_073,2021-09-25,3
ID_073,2021-09-26,2
ID_073,2021-09-27,9
ID_073,2021-09-28,3
ID_073,2021-09-29,4
ID_073,2021-09-30,1
ID_073,2021-10-01,1
ID_073,2021-10-02,3
ID_073,2021-10-03,1
ID_073,2021-10-04,6
ID_073,2021-10-05,5
ID_073,2021-10-06,2
ID_073,2021-10-07,7
ID_073,2021-10-08,21
ID_070,2021-08-30,71
ID_070,2021-08-31,31
ID_070,2021-09-01,20
ID_070,2021-09-02,23
ID_070,2021-09-03,20
ID_070,2021-09-04,16
ID_070,2021-09-05,18
ID_070,2021-09-06,24
ID_070,2021-09-07,19
ID_070,2021-09-08,24
ID_070,2021-09-09,25
ID_070,2021-09-10,13
ID_070,2021-09-11,14
ID_070,2021-09-12,12
ID_070,2021-09-13,29
ID_070,2021-09-14,8
ID_070,2021-09-15,19
ID_070,2021-09-16,19
ID_070,2021-09-17,4
ID_070,2021-09-18,7
ID_070,2021-09-19,1
ID_070,2021-09-20,6
ID_070,2021-09-21,7
ID_070,2021-09-22,9
ID_070,2021-09-23,6
ID_070,2021-09-24,7
ID_070,2021-09-25,5
ID_070,2021-09-26,5
ID_070,2021-09-27,17
ID_070,2021-09-28,15
ID_070,2021-09-29,7
ID_070,2021-09-30,8
ID_070,2021-10-01,1
ID_070,2021-10-02,4
ID_070,2021-10-03,6
ID_070,2021-10-04,22
ID_070,2021-10-05,9
ID_070,2021-10-06,9
ID_070,2021-10-07,6
ID_070,2021-10-08,6
ID_070,2021-10-09,5
ID_070,2021-10-10,5
ID_070,2021-10-11,13
ID_070,2021-10-12,1
ID_069,2021-08-17,1
ID_069,2021-08-18,50
ID_069,2021-08-19,29
ID_069,2021-08-20,22
ID_069,2021-08-21,12
ID_069,2021-08-22,10
ID_069,2021-08-23,23
ID_069,2021-08-24,15
ID_069,2021-08-25,14
ID_069,2021-08-26,11
ID_069,2021-08-27,3
ID_069,2021-08-28,6
ID_069,2021-08-29,10
ID_069,2021-08-30,9
ID_069,2021-08-31,8
ID_069,2021-09-01,9
ID_069,2021-09-02,1
ID_069,2021-09-03,3
ID_069,2021-09-04,8
ID_069,2021-09-05,4
ID_069,2021-09-06,17
ID_069,2021-09-07,19
ID_069,2021-09-08,11
ID_069,2021-09-09,20
ID_069,2021-09-10,13
ID_069,2021-09-11,4
ID_069,2021-09-12,4
ID_069,2021-09-13,14
ID_069,2021-09-14,11
ID_069,2021-09-15,4
ID_069,2021-09-16,2
ID_069,2021-09-17,4
ID_069,2021-09-18,4
ID_069,2021-09-19,2
ID_069,2021-09-20,2
ID_069,2021-09-22,4
ID_069,2021-09-23,5
ID_069,2021-09-24,2
ID_069,2021-09-25,1
ID_069,2021-09-26,1
ID_071,2021-08-30,108
ID_071,2021-08-31,64
ID_071,2021-09-01,46
ID_071,2021-09-02,34
ID_071,2021-09-03,31
ID_071,2021-09-04,20
ID_071,2021-09-05,19
ID_071,2021-09-06,36
ID_071,2021-09-07,37
ID_071,2021-09-08,20
ID_071,2021-09-09,27
ID_071,2021-09-10,25
ID_071,2021-09-11,11
ID_071,2021-09-12,20
ID_071,2021-09-13,32
ID_071,2021-09-14,29
ID_071,2021-09-15,16
ID_071,2021-09-16,29
ID_071,2021-09-17,12
ID_071,2021-09-18,11
ID_071,2021-09-19,9
ID_071,2021-09-20,12
ID_071,2021-09-21,22
ID_071,2021-09-22,7
ID_071,2021-09-23,23
ID_071,2021-09-24,21
ID_071,2021-09-25,13
ID_071,2021-09-26,8
ID_071,2021-09-27,12
ID_071,2021-09-28,11
ID_071,2021-09-29,23
ID_071,2021-09-30,16
ID_071,2021-10-01,12
ID_071,2021-10-02,12
ID_071,2021-10-03,10
ID_071,2021-10-04,9
ID_071,2021-10-05,27
ID_071,2021-10-06,17
ID_071,2021-10-07,11
ID_071,2021-10-08,3
ID_071,2021-10-09,13
ID_071,2021-10-10,6
ID_071,2021-10-11,9
ID_071,2021-10-12,26
ID_071,2021-10-13,22
ID_071,2021-10-14,12
ID_071,2021-10-15,14
ID_071,2021-10-16,3
ID_071,2021-10-17,2
ID_071,2021-10-18,13
ID_071,2021-10-19,5
ID_071,2021-10-20,5
ID_071,2021-10-21,1
ID_071,2021-10-22,4
ID_071,2021-10-24,2
ID_071,2021-10-25,7
ID_071,2021-10-26,8
ID_071,2021-10-27,6
ID_071,2021-10-28,6
ID_071,2021-10-29,7
ID_071,2021-10-30,4
ID_071,2021-10-31,7
ID_071,2021-11-01,11
ID_071,2021-11-02,10
ID_071,2021-11-03,7
ID_071,2021-11-04,4
ID_071,2021-11-05,6
ID_071,2021-11-06,4
ID_071,2021-11-07,5
ID_071,2021-11-08,9
ID_071,2021-11-09,7
ID_071,2021-11-10,7
ID_071,2021-11-11,7
ID_071,2021-11-12,4
ID_074,2021-09-15,23
ID_074,2021-09-16,37
ID_074,2021-09-17,18
ID_074,2021-09-18,12
ID_074,2021-09-19,13
ID_074,2021-09-20,9
ID_074,2021-09-21,6
ID_074,2021-09-22,12
ID_074,2021-09-23,14
ID_074,2021-09-24,18
ID_074,2021-09-25,9
ID_074,2021-09-26,3
ID_074,2021-09-27,12
ID_074,2021-09-28,9
ID_074,2021-09-29,16
ID_074,2021-09-30,10
ID_074,2021-10-01,10
ID_074,2021-10-02,5
ID_074,2021-10-03,4
ID_074,2021-10-04,4
ID_074,2021-10-05,13
ID_074,2021-10-06,11
ID_074,2021-10-07,10
ID_074,2021-10-08,5
ID_074,2021-10-09,3
ID_074,2021-10-10,3
ID_074,2021-10-11,5
ID_074,2021-10-12,8
ID_074,2021-10-13,1
ID_074,2021-10-14,3
ID_075,2021-09-16,24
ID_075,2021-09-17,17
ID_075,2021-09-18,13
ID_075,2021-09-19,6
ID_075,2021-09-20,4
ID_075,2021-09-21,3
ID_075,2021-09-22,2
ID_075,2021-09-23,15
ID_075,2021-09-24,12
ID_075,2021-09-25,4
ID_075,2021-09-26,5
ID_075,2021-09-27,19
ID_075,2021-09-28,11
ID_075,2021-09-29,11
ID_075,2021-09-30,6
ID_075,2021-10-01,18
ID_075,2021-10-02,7
ID_075,2021-10-03,5
ID_075,2021-10-04,8
ID_075,2021-10-05,12
ID_075,2021-10-06,3
ID_075,2021-10-07,4
ID_075,2021-10-08,4
ID_075,2021-10-09,1
ID_075,2021-10-10,1
ID_075,2021-10-11,5
ID_075,2021-10-12,4
ID_075,2021-10-13,2
ID_076,2021-09-27,59
ID_076,2021-09-28,72
ID_076,2021-09-29,34
ID_076,2021-09-30,31
ID_076,2021-10-01,32
ID_076,2021-10-02,15
ID_076,2021-10-03,12
ID_076,2021-10-04,15
ID_076,2021-10-05,17
ID_076,2021-10-06,24
ID_076,2021-10-07,13
ID_076,2021-10-08,10
ID_076,2021-10-09,7
ID_076,2021-10-10,6
ID_076,2021-10-11,7
ID_076,2021-10-12,14
ID_076,2021-10-13,6
ID_076,2021-10-14,8
ID_076,2021-10-15,3
ID_076,2021-10-16,1
ID_076,2021-10-17,1
ID_076,2021-10-18,3
ID_076,2021-10-19,3
ID_076,2021-10-20,4
ID_076,2021-10-21,2
ID_076,2021-10-22,3
ID_076,2021-10-23,1
ID_076,2021-10-24,2
ID_076,2021-10-25,4
ID_077,2021-10-11,6
ID_077,2021-10-12,3
ID_077,2021-10-13,5
ID_077,2021-10-14,4
ID_077,2021-10-15,2
ID_077,2021-10-16,1
ID_077,2021-10-17,4
ID_077,2021-10-18,6
ID_077,2021-10-19,2
ID_077,2021-10-20,6
ID_077,2021-10-21,3
ID_077,2021-10-22,3
ID_077,2021-10-23,2
ID_077,2021-10-24,8
ID_077,2021-10-25,8
ID_077,2021-10-26,12
ID_077,2021-10-27,7
ID_077,2021-10-28,10
ID_077,2021-10-29,9
ID_077,2021-11-08,10
ID_077,2021-11-09,9
ID_077,2021-11-10,1
ID_077,2021-11-11,6
ID_078,2021-10-11,13
ID_078,2021-10-12,15
ID_078,2021-10-13,20
ID_078,2021-10-14,16
ID_078,2021-10-15,23
ID_078,2021-10-16,7
ID_078,2021-10-17,12
ID_078,2021-10-18,17
ID_078,2021-10-19,11
ID_078,2021-10-20,12
ID_078,2021-10-21,4
ID_078,2021-10-22,8
ID_078,2021-10-23,2
ID_078,2021-10-24,6
ID_078,2021-10-25,7
ID_078,2021-10-26,9
ID_078,2021-10-27,21
ID_078,2021-10-28,9
ID_078,2021-10-29,32
ID_078,2021-10-30,1
ID_078,2021-11-03,2
ID_078,2021-11-08,18
ID_078,2021-11-09,9
ID_078,2021-11-10,7
ID_078,2021-11-11,14
ID_079,2021-10-13,44
ID_079,2021-10-14,53
ID_079,2021-10-15,16
ID_079,2021-10-16,9
ID_079,2021-10-17,6
ID_079,2021-10-18,14
ID_079,2021-10-19,15
ID_079,2021-10-20,7
ID_079,2021-10-21,7
ID_079,2021-10-22,4
ID_082,2021-11-25,38
ID_082,2021-11-26,40
ID_082,2021-11-27,19
ID_082,2021-11-28,14
ID_082,2021-11-29,71
ID_082,2021-11-30,39
ID_082,2021-12-01,22
ID_082,2021-12-02,23
ID_082,2021-12-03,17
ID_082,2021-12-04,14
ID_082,2021-12-05,9
ID_082,2021-12-06,11
ID_082,2021-12-07,12
ID_082,2021-12-08,4
ID_082,2021-12-09,9
ID_082,2021-12-10,10
ID_082,2021-12-11,5
ID_082,2021-12-12,9
ID_082,2021-12-13,11
ID_082,2021-12-14,1
ID_082,2021-12-15,3
ID_082,2021-12-16,2
ID_082,2021-12-17,2
ID_081,2021-11-15,71
ID_081,2021-11-16,42
ID_081,2021-11-17,29
ID_081,2021-11-18,27
ID_081,2021-11-19,25
ID_081,2021-11-20,8
ID_081,2021-11-21,14
ID_081,2021-11-22,22
ID_081,2021-11-23,32
ID_081,2021-11-24,17
ID_081,2021-11-25,12
ID_081,2021-11-26,11
ID_081,2021-11-27,7
ID_081,2021-11-28,6
ID_081,2021-11-29,10
ID_081,2021-11-30,11
ID_081,2021-12-01,8
ID_081,2021-12-02,7
ID_081,2021-12-03,4
ID_081,2021-12-04,2
ID_081,2021-12-05,4
ID_081,2021-12-06,6
ID_080,2021-11-10,62
ID_080,2021-11-11,105
ID_080,2021-11-12,66
ID_080,2021-11-13,43
ID_080,2021-11-14,28
ID_080,2021-11-15,41
ID_080,2021-11-16,44
ID_080,2021-11-17,38
ID_080,2021-11-18,31
ID_080,2021-11-19,34
ID_080,2021-11-20,17
ID_080,2021-11-21,15
ID_080,2021-11-22,21
ID_080,2021-11-23,23
